k10,k_kinetics,xNH3_r2,xNO3_r2,xNO2_r2,xNOrg_r2,xN2_r2,ANH3_r2,ANO3_r2,ANO2_r2,ANOrg_r2,AN2_r2,r2_mean,r2_all
1304,10100011000,0.7047800081446218,-2.8911232918206493,-5.269139912916229,-0.9674108327698596,-2.2947772202524925,0.7834133018631879,-2405.3646885886687,-0.06756257679861366,-72.98378618012211,-0.3122213390371833,-248.86625166323773, -0.04581622424894105
1305,10100011001,0.7080693336278494,-2.8733081342298323,-1.5060375206334302,-0.9684081314362976,-0.7009639831501115,0.7754333861809549,-2402.7070038834863,-1.187331629080746,-95.1725875913434,-0.29341138526691135,-250.39255495388184, -0.045442733163860716
1306,10100011010,0.7073333825867483,-2.8787016634802574,-1.6231000493599748,-0.968289125268053,-0.11244237917074207,0.7762315287731767,-2403.239079912114,-1.1691153380166739,-94.31080387665125,-0.3415470626256194,-250.31595144953266, -0.0430007519372575
1307,10100011011,0.7080676358897324,-2.8734614999747605,-1.5060321667625596,-0.9684056768492977,-0.7042605556763517,0.775428195414573,-2402.705500253811,-1.1789624592086145,-95.17278262394188,-0.3099807983619758,-250.39358902032822, -0.04526109762685282
1308,10100011100,0.7076574338436903,-2.874265259109242,-1.5491930774944906,-0.9683887385736198,-0.35780700703506185,0.7757987879931045,-2402.893602053832,-1.1782046290685502,-95.0072017923463,-0.3436120593997396,-250.36888183950228, -0.043455517962495804
1309,10100011101,0.7078990968754251,-2.8733703257823078,-1.5149194707179081,-0.9684062541226499,-0.4953960574007472,0.7755554751951765,-2402.711052313594,-1.1869461507344088,-95.1300747735537,-0.2989843941181911,-250.3695695167953, -0.04552196849255763
1310,10100011110,0.7080715850068199,-2.873238397445498,-1.5025993673466194,-0.9684101938311864,-0.7035657117043483,0.7754325727765767,-2402.7820886179616,-1.1842259491695288,-95.16751115567554,-0.3003609988090794,-250.399849623416, -0.04554494222983241
1311,10100011111,0.7080707168911715,-2.8733082320027235,-1.5060608666984816,-0.9684081620188927,-0.7042341490231283,0.7754304399273746,-2402.706919687753,-1.1873294578709839,-95.17884073140053,-0.30268591235619735,-250.39442860423054, -0.045584982385770134
1312,10100100000,0.6358405981411172,-2.6940447223215163,-0.9276889809068907,-0.9721361786873122,-0.36716301754878766,0.8300517862464639,-2526.1912073502285,-1.2443758905639317,-61.01047722216726,-0.30283760594237186,-259.22440385839786, -0.048591736207835856
1313,10100100001,0.5800989670508202,-3.026749458981369,-0.6482781928148258,-0.9657880521726017,-0.357923031284509,0.8109778897006621,-2407.456984007694,-1.3196640174213066,-47.84702321634113,-0.29892673883641585,-246.05302598587951, -0.04563360766069491
1314,10100100010,0.6989489494989898,-2.8491783580373475,-5.260948906827617,-0.968805272780473,-0.6291775750297217,0.7896071529159849,-2421.1592828994194,-0.3895464077993773,-87.761212551348,-0.3121024437841393,-251.78416983126112, -0.046240055161999916
1315,10100100011,0.5853277195208588,-3.068886526477529,-0.6142422674931194,-0.9647956419208779,-0.35216593117593153,0.804742653905533,-2408.0958202096954,-1.2491586564784,-43.70932901183814,-0.29911406880292635,-245.69634419404557, -0.045159328441938706
1316,10100100100,0.6356944957488408,-2.679034642030352,-0.9041547956594405,-0.9722754270462184,-0.3662323967961143,0.830050930336209,-2525.822729649687,-1.1881798835003852,-66.44466582388792,-0.3036976036916206,-259.72152247962134, -0.04867857863196878
1317,10100100101,0.1947550149999926,-3.755657417772321,-0.3986504898066696,-0.9566619422232896,-0.3398461176606802,0.4435449967662205,-2424.099404695997,-1.2302543736519307,-24.01586451033111,-0.29220551867436906,-245.4450245054351, -0.04199338086316584
1318,10100100110,0.6669053466011681,-2.7983485344109775,-1.963733081047728,-0.9700471231944379,-0.4443191009418368,0.8160721594107874,-2469.312379261757,-0.7098624037311805,-78.39890099303906,-0.3095330728261465,-255.34241460649363, -0.04719126371465898
1319,10100100111,0.3038669207564282,-3.5238726420091337,-0.4226292096634563,-0.9585274956567233,-0.3421632520302684,0.541511217416222,-2418.61814931939,-1.2390904667036002,-28.155236771820395,-0.28687313418676785,-245.27011641532877, -0.04279960087518209
1320,10100101000,-0.945087142995098,-5.52237488538609,-0.9357613842819592,-0.3069911888180443,-0.8622212427759908,0.6795733019364116,-300.30241324557664,-0.8437137829157266,-1.2831584598098784,-0.8507080217928544,-31.117285605241584, 0.601484059570864
1321,10100101001,-4.03955036629315,-10.811454073645477,-1.798006509455711,-5.357011111288308,-1.7922080182715088,0.4515191212836567,-3266650.93910771,-0.8724067904803912,-7.477941663308229,-1.0054602942374262,-326668.3641627416, 0.9915429533439596
1322,10100101010,0.6242278066634923,-4.063485808093634,-0.8590195504198546,-0.9521588958720679,-0.3544483332529673,0.8296640387380576,-2657.9228053676334,-3.381004678971749,-14.703023489219772,-0.2942530092966009,-268.1076307287359, -0.03784513549214741
1323,10100101011,0.6016703503376741,-3.0026412965645104,-0.6772189844201373,-0.9657286173355253,-0.35832578886591127,0.8192519941970279,-2408.5281507751583,-1.2137779843502274,-48.93550386797648,-0.3008120123769151,-246.25612369825134, -0.045501679986790666
1324,10100101100,0.7006046420726024,-2.87388100678377,-5.269139824245104,-0.9682388937664703,-0.6860780199198824,0.7843550604182674,-2411.5664290263285,-0.07568456202411955,-91.40169449774578,-0.311015590273118,-251.16672017185957, -0.045865097827218815
1325,10100101101,0.3315631811428428,-3.5024460163752176,-0.4419105459034336,-0.9598250398518855,-0.34540161341153297,0.5916855720398433,-2424.8160324096075,-1.2546647866301708,-30.5155764995273,-0.2873783537309966,-246.11999865118554, -0.04342165565502043
1326,10100101110,0.6995557996954369,-2.86958809183133,-5.26913991292298,-0.9679170316401196,0.013201004670972627,-0.5409688561568409,-2413.885725354988,-0.6486267571837225,-93.37254299152228,-0.33333448693260626,-251.7175086678811, -0.02519090380881428
1327,10100101111,0.5068308937496706,-3.1718652317687575,-0.5499935158935105,-0.9634442420727092,-0.3563837189029546,0.7655584799865236,-2414.201761476674,-1.2720127102745913,-44.01516387155461,-0.2949733136359156,-246.35532087070413, -0.04471875699632788
1328,10100110000,-4.368420715779396,-0.08559270688030263,-1.7980636512607173,-1.2287146319788302,-1.7922544852786961,0.45969913911321614,-22971.4778274719,-1.0556456037783208,-6.623409368023514,-1.152295622500004,-2298.912252511827, 0.9909407732246123
1329,10100110001,0.38231557504952673,-3.2591035395195567,-0.4469968038809138,-0.9603303436525166,-0.34648176392015095,0.6178629857324927,-2417.020644548864,-1.2037596899091132,-24.11525121827732,-0.2884522036771373,-244.66408415509187, -0.04356318574204421
1330,10100110010,0.685484920444279,-2.9011987691999477,-5.269139912763715,-0.9677265144174536,-0.1805546591794034,-0.3343131462401625,-2466.5318280664214,-0.335161700862028,-0.8202402909131647,-0.3333333591533689,-247.6988011498707, -0.02631305316511079
1331,10100110011,0.6489026634746352,-2.947555215236552,-1.1209501477461608,-0.966743396184794,-0.4014743601723476,0.8278652496632168,-2405.4966442460577,-1.2091470742288313,-63.49122242203741,-0.30439545108398613,-247.44613643996098, -0.04556248108745464
1332,10100110100,-3.9794108514312843,-0.087943361466303,-1.7978401494417922,-1.2420232278604324,-1.7922433757900595,0.45008975898509296,-19878.01575307113,-1.0975173089011627,-13.971061026761271,-1.1625825507089544,-1990.2696285164507, 0.9901145204592995
1333,10100110101,-3.824910175621689,-9.141440017176553,-1.7983985865196743,-4.599402793761634,-1.7920707581985602,0.47402694761377095,-3489483.828860463,-58.38897272197427,-11.770424268508423,-1.0089850070277868,-348957.5679437845, 0.9916511338083853
1334,10100110110,0.6512173927426466,-2.9409806794049413,-4.696430437028312,-0.9680819682048754,-0.25175698107112976,-0.3337340985297903,-1091.2530658750022,-0.33322112095495404,-0.23941174207340588,-0.33333123869126435,-110.0698796748218, -0.006563374687358126
1335,10100110111,0.6168685645041907,-2.9843144508386663,-0.8563143530282722,-0.9662019514719131,-0.3878905261875303,0.8295273899582037,-2406.6046792837637,-1.2098047093896547,-61.7326320134159,-0.30256447784295437,-247.3598005811476, -0.04551366853011585
1336,10100111000,0.6571956147074487,-2.952047897363238,-5.269140391790397,-0.9673340172383149,-0.2774621190254003,0.8109853861944231,-2419.871262417908,0.012462048975805384,-79.33671575306286,-0.33744334764094397,-250.75307628941513, -0.041068007826961184
1337,10100111001,0.44308766237054276,-3.1055594725972977,-0.47957754626489324,-0.9634891831280985,-0.34923447514400396,0.6847056533358833,-2415.7623306392143,-1.1851198450629274,-28.514162815897194,-0.29144741765379645,-244.95231280792564, -0.04507459887247345
1338,10100111010,0.7015148757653316,-2.9189008741129614,-4.683895109392656,-0.9672362663587268,0.015762716533276544,-0.33333341361752944,-731.975848789008,-0.3333371738737654,-0.33354272866932955,-0.33333333333340787,-74.11621500960679, -0.025664926475131633
1339,10100111011,0.5501891606107887,-3.022741600259855,-0.5710220327560231,-0.9647693032362232,-0.355387351014804,0.7844231229371479,-2411.3256733889716,-1.2126923422701021,-38.45142739332412,-0.2973623060198516,-245.48664634343044, -0.04530115242410071
1340,10100111100,0.7039111357702319,-2.9186382056478957,-5.269139912916103,-0.9677437657790777,-0.46817018516709763,0.7834988721462814,-2407.821232597856,0.04097203737579613,-89.47060087396589,-0.3159534235986192,-250.57030969196384, -0.045962672092056955
1341,10100111101,0.5426864493028754,-3.0618832091994452,-0.6157718936615677,-0.9649514012707805,-0.36910132084468894,0.7991784774683104,-2412.404868412894,-1.2364996388108116,-48.63308567150069,-0.2977800846901326,-246.62420767061013, -0.04531130526319593
1342,10100111110,0.7054429950382677,-2.885399178364798,-2.1774523308408535,-0.9681851784168123,-0.3772609449796418,-0.3333292090172444,-2395.2283401322898,-0.3324801724014572,-0.29063176078229813,-0.33333333332978854,-240.22209692453845, -0.025663113530216553
1343,10100111111,0.3188523229824447,-3.426470159222288,-0.43322078558173627,-0.9586284774335827,-0.34674010909674746,0.5725538848084903,-2427.1584911699074,-1.2353724181073815,-27.9994545980545,-0.2870010888292658,-246.0953972598442, -0.042787196726942645
1344,10101000000,0.6824149893775968,-2.8586917371737552,-5.269139912916229,-0.9685112416012707,-0.20604925317828204,-0.5308379161976975,-2414.5269883756905,-1.969351091975021,-96.10412070553633,-0.33334214994230615,-252.20846173948343, -0.022355848495722475
1345,10101000001,0.6633894424141116,-3.176880091774004,-5.269047703453976,-0.9635628380359174,-0.2650108292182889,0.5108510606929433,-2404.469585160834,-1.1418092264512785,-74.72412562919583,-0.3332262214813475,-248.91690071973375, -0.07144500658121866
1346,10101000010,0.6806942901116168,-2.8721441332003694,-5.269139702125689,-0.9681772295599935,-0.2311088088226816,0.7701115006127849,-2416.8543867210783,-1.233994888498171,-86.6165097665837,-0.33263979385230447,-251.29272952529968, -0.06645439298936773
1347,10101000011,0.6890200944601288,-2.973850619999735,-5.269139912916229,-0.9663249543357055,-0.16756785355662585,0.04715147512203377,-2403.526885546641,-1.370011972036333,-91.22180592614366,-0.3333576385133128,-250.50927728545608, -0.015096751165069477
1348,10101000100,0.7014637570423137,-2.8822693103839336,-5.269139912916229,-0.968204187337335,-0.5619396729781678,0.7805570657721811,-2407.756699255506,-0.6942913010052625,-92.74364669979654,-0.2880205805375784,-250.9682190097647, -0.04526797253427106
1349,10101000101,0.6566469487909066,-2.9888567741214027,-5.26535369828887,-0.9666132621720347,-0.2825359463544681,0.6939549576263173,-2403.2831746579222,-1.17482135946114,-84.03048361485706,-0.33298628871252434,-249.69742236954727, -0.07849064947429585
1350,10101000110,0.6972064913070455,-2.8827381671750176,-4.584163024491515,-0.9682324718884128,-0.16122908553291437,-0.3333596122276059,-2416.34649224851,-0.38201926919669194,-0.6288356302314664,-0.33333333338070315,-242.5923196351328, -0.025687314561156027
1351,10101000111,0.70040578203815,-2.912480499184489,-5.269139912421296,-0.967763517995186,-0.5519524455263307,0.7820084976102972,-2402.829520970573,-0.974215407998742,-90.81024059186717,-0.28692569980814553,-250.31198247657258, -0.045071138166318914
1352,10101001000,0.6939083502697969,-2.921177615521241,-5.269077163451095,-0.96763284044316,-1.1627772715797944,0.7872627894632858,-2414.137926788764,-0.7518718157263646,-85.681750674337,-0.29294137816007537,-250.9703984408249, -0.04517264179109581
1353,10101001001,0.682460910498132,-2.8807344495978175,-5.269139912916052,-0.9681353992947517,-0.20410826887493805,-0.531178339670973,-2403.1306114685267,-1.4984090894745616,-91.95888023570748,-0.3333497711738238,-250.60920860247387, -0.018826560819171112
1354,10101001010,0.700569532921178,-2.9070537194722834,-5.269139912916229,-0.9674506107292071,-1.3906082205826422,0.782091527036673,-2405.631453223864,-0.651512027255224,-86.90077596373776,-0.28827842269541737,-250.25236110412948, -0.0448814573482903
1355,10101001011,0.6861164678349531,-2.8801892363301493,-5.2691399129173275,-0.9681089952989752,-0.16745721531446645,-0.3549913764199364,-2403.1290917296355,-1.4391527073220471,-149.80131642315726,-0.3333339132891937,-256.365666504185, -0.02604232936246431
1356,10101001100,0.6998295990071361,-2.9182759187887526,-5.269096851056553,-0.9678309196130794,-0.5040669054858378,0.7823901423815569,-2408.2847004978803,-1.2234735968676138,-89.73621967555684,-0.28714403633504726,-250.77085886601952, -0.045087126216209805
1357,10101001101,0.685135387885456,-2.881003812771569,-5.269139912916246,-0.9681803176907919,-0.1598851086148707,-0.36309090247065545,-2403.094188259112,-2.458501969567016,-134.37105233485786,-0.33333408688064803,-254.9213241316996, -0.02591847175034867
1358,10101001110,0.6934418433741307,-2.9150916915362863,-4.9974891318203545,-0.9677530137316901,-0.04790431556809893,-0.3333481802082925,-2418.1500389856587,-0.336166845411608,-0.39806442608136394,-0.33333333337491333,-242.77857480800176, -0.025712968234409272
1359,10101001111,0.6951249124768277,-2.943212169828808,-5.269139627273451,-0.9673137655714572,-0.7548536099931473,0.7858411221787786,-2402.9859685420406,-0.8599372872535576,-87.31746617982549,-0.2914293854044352,-249.99083545325357, -0.0449606420455424
1360,10101010000,0.6830231919766852,-2.928601556611531,-5.269140956953957,-0.9675466939592421,-0.13872187700772787,-0.33334318563212184,-3117.0084572700803,-0.3335082996821608,-0.3386179507070899,-0.3333333334776296,-312.6968247932135, -0.02601778063787985
1361,10101010001,0.684395430060506,-2.881310813393876,-5.269139912916229,-0.9681164139065268,-0.18485279830958823,-0.42207079830411764,-2403.0639174822923,-3.415838217751311,-108.47110899717319,-0.33333614783913723,-252.43252961518255, -0.025057686911769794
1362,10101010010,0.6708584954751955,-2.9349893608076787,-5.269139912915124,-0.9672430690062579,-0.2612427240259807,0.5814213105488261,-2459.12136503173,-0.8156300074465836,-79.69364167942344,-0.3331963338349906,-254.81441683131658, -0.0779941980377159
1363,10101010011,0.6847646247506826,-2.8798859287324774,-5.269139912915132,-0.9680934969970478,-0.19014844034432365,-0.5587051818356079,-2403.0356497726066,-1.6583489893032648,-93.42317699546895,-0.3333437864352726,-250.7631727879888, -0.021461736618971328
1364,10101010100,0.6924899439445247,-2.8995672681618663,-5.269139912916226,-0.9679593634532175,-2.7460619459678925,0.7864139822594892,-2412.4101587743135,-0.8892264254733213,-90.49129056553993,-0.28745638957638486,-251.4481956719198, -0.04525315300710009
1365,10101010101,0.6975908091628216,-2.9003640670506092,-3.9270076857123124,-0.9680540038551197,-0.2766419009411709,-0.3333867845684977,-2402.8447007356494,-0.3925468528504663,-1.513567885700442,-0.33333333339780813,-241.2792012440563, -0.02567198446482366
1366,10101010110,0.6887823856320224,-2.8948548303856985,-5.269139912916332,-0.9678183607325563,-0.12881091598756345,-0.3361384943369934,-2416.1455541891733,-0.5813877274742028,-8.985381530312802,-0.3333333900323183,-243.49536369657193, -0.02613255145717086
1367,10101010111,0.6863980227736295,-2.8812631507422477,-5.269139912917012,-0.9681287714174964,-0.15180858735559233,-0.35075929231032354,-2403.0419496053983,-1.383852671742423,-149.76968284657465,-0.3333337481117822,-256.3463520563796, -0.026047475601900905
